"ID_COMMUNE";"NOM_COMMUNE";"vc_indice_fdep";"vc_indice_fdep_quartile"
"53197";"SAINT-AIGNAN-SUR-ROE";1,92956025460407;"Elevé (>Q3)"
"73143";"LANSLEBOURG-MONT-CENIS";-1,34171643169883;"Faible (<Q1)"
"73304";"VAL-D'ISERE";-2,26241465344266;"Faible (<Q1)"
"53026";"BEAULIEU-SUR-OUDON";0,582730453514476;"Intermédiaire (Q1-Q3)"
"33433";"SAINT-LOUBES";-0,628626358540311;"Faible (<Q1)"
"01029";"BEAUPONT";0,830813034854566;"Intermédiaire (Q1-Q3)"
"24394";"SAINTE-CROIX-DE-MAREUIL";1,20409737565597;"Intermédiaire (Q1-Q3)"
"33206";"ISLE-SAINT-GEORGES";-0,191616240908463;"Intermédiaire (Q1-Q3)"
"88181";"FRAIZE";2,89147267085653;"Elevé (>Q3)"
"24458";"SAINT-MARTIN-LE-PIN";0,788299582043121;"Intermédiaire (Q1-Q3)"
"33400";"SAINT-FERME";1,68367701041909;"Elevé (>Q3)"
"89462";"VILLENEUVE-LES-GENETS";2,02219715927346;"Elevé (>Q3)"
"89206";"JOIGNY";2,42325760230588;"Elevé (>Q3)"
"37084";"COUESMES";1,51919305896761;"Elevé (>Q3)"
"32352";"ROZES";-0,788201504125069;"Faible (<Q1)"
"49106";"CORNE";-0,453215273752734;"Faible (<Q1)"
"53067";"CHEMERE-LE-ROI";1,2879531994204;"Elevé (>Q3)"
"53143";"MAISONCELLES-DU-MAINE";-0,00470748788907617;"Intermédiaire (Q1-Q3)"
"72273";"SAINT-CHRISTOPHE-DU-JAMBET";1,05285204343456;"Intermédiaire (Q1-Q3)"
"24291";"MONTIGNAC";0,928111524293035;"Intermédiaire (Q1-Q3)"
"10129";"DOSCHES";-1,07803676887096;"Faible (<Q1)"
"89425";"TURNY";0,496310369512749;"Intermédiaire (Q1-Q3)"
"50131";"CHERENCE-LE-ROUSSEL";1,6245133840005;"Elevé (>Q3)"
"26197";"MONTELIER";-1,38158106204411;"Faible (<Q1)"
"10018";"AUXON";1,40925299278911;"Elevé (>Q3)"
"24310";"NOJALS-ET-CLOTTE";0,113623836008977;"Intermédiaire (Q1-Q3)"
"42257";"SAINT-MARTIN-D'ESTREAUX";2,37941367339636;"Elevé (>Q3)"
"24066";"BROUCHAUD";-0,268092619499966;"Intermédiaire (Q1-Q3)"
"19262";"SOUDAINE-LAVINADIERE";0,314051917977751;"Intermédiaire (Q1-Q3)"
"24302";"NAILHAC";-0,0900636469465496;"Intermédiaire (Q1-Q3)"
"63383";"SAINT-PIERRE-COLAMINE";1,37137668902974;"Elevé (>Q3)"
"61169";"FLERS";2,49458517991635;"Elevé (>Q3)"
"63221";"MEDEYROLLES";0,109846205800022;"Intermédiaire (Q1-Q3)"
"14664";"SALLEN";1,55804755000751;"Elevé (>Q3)"
"42126";"LURIECQ";0,0758439369823115;"Intermédiaire (Q1-Q3)"
"40132";"LABATUT";1,30053092267731;"Elevé (>Q3)"
"54405";"OCHEY";0,92456168146395;"Intermédiaire (Q1-Q3)"
"64241";"GERONCE";-0,358241541667418;"Intermédiaire (Q1-Q3)"
"14584";"SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT";0,920388769747855;"Intermédiaire (Q1-Q3)"
"61486";"TINCHEBRAY";1,94224156078477;"Elevé (>Q3)"
"18096";"FOECY";1,31606181404014;"Elevé (>Q3)"
"18110";"HERRY";1,59146698012938;"Elevé (>Q3)"
"44040";"CHEMERE";0,551281159543015;"Intermédiaire (Q1-Q3)"
"44057";"FEGREAC";1,2379757764596;"Intermédiaire (Q1-Q3)"
"49011";"ARTANNES-SUR-THOUET";0,365535614162601;"Intermédiaire (Q1-Q3)"
"74091";"LA COTE-D'ARBROZ";-0,438391439540436;"Faible (<Q1)"
"16251";"ORIOLLES";0,371754553844202;"Intermédiaire (Q1-Q3)"
"01313";"PREVESSIN-MOENS";-3,56969017671554;"Faible (<Q1)"
"62474";"ISQUES";0,523762331841661;"Intermédiaire (Q1-Q3)"
"52464";"SAULLES";2,13579991146092;"Elevé (>Q3)"
"82060";"FAUROUX";0,293425061017515;"Intermédiaire (Q1-Q3)"
"52509";"VAUX-SOUS-AUBIGNY";0,998704333034087;"Intermédiaire (Q1-Q3)"
"52271";"LANQUES-SUR-ROGNON";1,21926426370035;"Intermédiaire (Q1-Q3)"
"52140";"COLOMBEY-LES-DEUX-EGLISES";0,451811682583224;"Intermédiaire (Q1-Q3)"
"10364";"SAINT-USAGE";0,286354515597222;"Intermédiaire (Q1-Q3)"
"52008";"ANDELOT-BLANCHEVILLE";1,98783812967363;"Elevé (>Q3)"
"52407";"PREZ-SOUS-LAFAUCHE";2,67143020632084;"Elevé (>Q3)"
"17277";"SAINT-DENIS-DU-PIN";1,41614705010954;"Elevé (>Q3)"
"15142";"NEUVEGLISE";0,33342351013285;"Intermédiaire (Q1-Q3)"
"16090";"CHATEAUNEUF-SUR-CHARENTE";1,27418109048846;"Elevé (>Q3)"
"29148";"MESPAUL";0,26758471193559;"Intermédiaire (Q1-Q3)"
"43065";"CHASTEL";1,67423940191841;"Elevé (>Q3)"
"19256";"SERANDON";0,275184901597313;"Intermédiaire (Q1-Q3)"
"52383";"PERRANCEY-LES-VIEUX-MOULINS";0,209384494387744;"Intermédiaire (Q1-Q3)"
"19028";"BORT-LES-ORGUES";1,83207379037608;"Elevé (>Q3)"
"87205";"LE VIGEN";-1,11519643377248;"Faible (<Q1)"
"79246";"SAINTE-EANNE";1,49485264503092;"Elevé (>Q3)"
"79217";"PRAILLES";-0,082359924359217;"Intermédiaire (Q1-Q3)"
"67183";"HARSKIRCHEN";1,37028825215149;"Elevé (>Q3)"
"82080";"LABASTIDE-DU-TEMPLE";0,82881001602023;"Intermédiaire (Q1-Q3)"
"63349";"SAINT-GEORGES-DE-MONS";1,71160729512225;"Elevé (>Q3)"
"52128";"CIREY-LES-MAREILLES";-0,0144311746401612;"Intermédiaire (Q1-Q3)"
"63136";"DOMAIZE";0,741855188449949;"Intermédiaire (Q1-Q3)"
"62752";"SAINT-JOSSE";-1,32807793622028;"Faible (<Q1)"
"49328";"SAUMUR";1,21450041902737;"Intermédiaire (Q1-Q3)"
"44107";"MOUZEIL";0,0843708556725562;"Intermédiaire (Q1-Q3)"
"2B341";"VENACO";-0,731602238016528;"Faible (<Q1)"
"69030";"BRULLIOLES";-0,304522069051208;"Intermédiaire (Q1-Q3)"
"44073";"HERIC";-0,445316173720258;"Faible (<Q1)"
"62889";"WIERRE-EFFROY";-0,447674447929739;"Faible (<Q1)"
"35062";"LA CHAPELLE-JANSON";1,07705319014622;"Intermédiaire (Q1-Q3)"
"62560";"MARQUISE";1,77520426780694;"Elevé (>Q3)"
"52269";"LANGRES";1,37752338517252;"Elevé (>Q3)"
"23235";"SAINT-PRIEST-LA-FEUILLE";0,240636973750832;"Intermédiaire (Q1-Q3)"
"33019";"AUDENGE";0,0647408661983796;"Intermédiaire (Q1-Q3)"
"23056";"CHATELUS-LE-MARCHEIX";1,62157708975596;"Elevé (>Q3)"
"87045";"CIEUX";0,231167857004549;"Intermédiaire (Q1-Q3)"
"16134";"EXIDEUIL";2,8878080858155;"Elevé (>Q3)"
"49308";"SAINT-MELAINE-SUR-AUBANCE";-1,87424818257818;"Faible (<Q1)"
"87054";"CUSSAC";1,82828834928736;"Elevé (>Q3)"
"87179";"SAINT-SORNIN-LA-MARCHE";0,813466434791435;"Intermédiaire (Q1-Q3)"
"61144";"DANCE";0,999314943382552;"Intermédiaire (Q1-Q3)"
"70467";"SAINT-LOUP-SUR-SEMOUSE";4,01313363978464;"Elevé (>Q3)"
"23253";"THAURON";0,140132320217053;"Intermédiaire (Q1-Q3)"
